end,parent,service,meter,start,key,unit,quantity
2013-09-27T00:00:00,5689154616688640,Water,6106456,2013-08-22T00:00:00,5066549580791808,c.f,0.0
2013-09-27T00:00:00,5689154616688640,Electricity,39523049,2013-08-22T00:00:00,5629499534213120,kwh,1127.0
2013-09-27T00:00:00,5689154616688640,Trash,Trash-no usage shown,2013-08-22T00:00:00,5910974510923776,yd,0.0
2013-09-27T00:00:00,5689154616688640,Waste Water,,2013-08-22T00:00:00,6192449487634432,cf,0.0
2013-10-07T00:00:00,5689413791121408,Electricity,,2013-08-30T00:00:00,5066549580791808,w,100.0
2013-10-07T00:00:00,5689413791121408,Electricity,ACCT433803-179083,2013-08-30T00:00:00,5629499534213120,kwh,1410.0
2015-03-01T00:00:00,5690145009303552,Electricity,11-30-003,2015-02-01T00:00:00,5066549580791808,kwh,103.0
2015-03-01T00:00:00,5690145009303552,Electricity,11-30-003 Heat,2015-02-01T00:00:00,5629499534213120,kwh,1420.0
2015-03-01T00:00:00,5690145009303552,Electricity,12-06-008,2015-02-01T00:00:00,6192449487634432,kwh,690.0
2014-06-10T00:00:00,5691726094139392,Electricity,ACCT433803-179085,2014-05-08T00:00:00,5629499534213120,kwh,216.0
2015-02-28T00:00:00,5691878833913856,Trash,Waste,2015-02-01T00:00:00,5629499534213120,yard,6.0
2013-10-31T00:00:00,5692462144159744,Trash,,2013-10-01T00:00:00,5066549580791808,yd,4.0
2013-10-31T00:00:00,5692462144159744,Trash,,2013-10-01T00:00:00,5629499534213120,yd,2.0
2015-02-08T00:00:00,5692592335355904,Natural Gas,20193729,2015-01-08T00:00:00,5629499534213120,therm,683.0
2015-01-14T00:00:00,5693341270278144,Water,,2015-02-12T00:00:00,5629499534213120,,3.0
2012-07-13T00:00:00,5693417237512192,Electricity,177755,2012-06-11T00:00:00,5066549580791808,kw,0.0
2012-07-13T00:00:00,5693417237512192,Electricity,177755,2012-06-11T00:00:00,5629499534213120,kwh,789.0
2012-07-17T00:00:00,5693417237512192,Electricity,,2012-06-15T00:00:00,6192449487634432,kwh,45.0
2014-02-06T00:00:00,5694209793196032,Natural Gas,20193729,2014-01-08T00:00:00,5629499534213120,therm,814.0
2013-09-19T00:00:00,5694979263430656,Natural Gas,M20101505909,2013-08-20T00:00:00,5629499534213120,therm,7.0
2012-08-07T00:00:00,5695159920492544,Electricity,ACCT433803-179083,2012-07-03T00:00:00,5629499534213120,kwh,1720.0
2014-01-03T00:00:00,5695872079757312,Electricity,ACCT433803-179083,2013-12-03T00:00:00,5629499534213120,kwh,1070.0
2015-04-30T00:00:00,5696459148099584,Trash,Recycle,2015-04-01T00:00:00,5066549580791808,gallon,96.0
2015-04-30T00:00:00,5696459148099584,Trash,Waste,2015-04-01T00:00:00,5629499534213120,gallon,96.0
2013-06-30T00:00:00,5697423099822080,Trash,,2013-06-01T00:00:00,5629499534213120,yd,2.0
2014-09-07T00:00:00,5698390272770048,Natural Gas,20193729,2014-08-06T00:00:00,5629499534213120,therm,0.0
2014-08-11T00:00:00,5699257587728384,Electricity,ACCT433803-179084,2014-07-10T00:00:00,5629499534213120,kwh,4958.0
2014-11-25T00:00:00,5699714196439040,Trash,Trash-no usage shown,2014-10-24T00:00:00,4785074604081152,yd,0.0
2014-11-25T00:00:00,5699714196439040,Water,6106456,2014-10-24T00:00:00,5066549580791808,c.f,0.0
2014-11-25T00:00:00,5699714196439040,Street Light,Street-Light,2014-10-24T00:00:00,5629499534213120,kwh,0.0
2014-11-25T00:00:00,5699714196439040,Waste Water,,2014-10-24T00:00:00,5910974510923776,cf,0.0
2014-11-25T00:00:00,5699714196439040,Electricity,39523049,2014-10-24T00:00:00,6192449487634432,kwh,722.0
2013-09-05T00:00:00,5700239927279616,Natural Gas,20193729,2013-08-06T00:00:00,5629499534213120,therm,0.0
2011-09-30T00:00:00,5700305828184064,Trash,,2011-09-01T00:00:00,5629499534213120,yd,2.0
2015-04-23T00:00:00,5700735861784576,Electricity,111107,2015-03-23T00:00:00,4785074604081152,kwh,0.0
2015-04-23T00:00:00,5700735861784576,Electricity,112978,2015-03-23T00:00:00,5066549580791808,kwh,15.0
2015-04-23T00:00:00,5700735861784576,Electricity,112738,2015-03-23T00:00:00,5629499534213120,kwh,759.0
2015-04-23T00:00:00,5700735861784576,Electricity,110864,2015-03-23T00:00:00,5910974510923776,kwh,6551.0
2015-04-23T00:00:00,5700735861784576,Electricity,security light,2015-03-23T00:00:00,6192449487634432,w,100.0
2015-07-12T00:00:00,5700983627710464,Electricity,95507854- 30 Fort,2015-06-10T00:00:00,5629499534213120,kwh,461.0
2013-05-30T00:00:00,5701241594183680,Electricity,ACCT433803-179083,2013-04-30T00:00:00,5629499534213120,kwh,1120.0
2012-10-10T00:00:00,5702666986455040,Electricity,ACCT433803-179085,2012-09-11T00:00:00,5629499534213120,kwh,729.0
2015-02-25T00:00:00,5702797177651200,Waste Water,,2015-01-28T00:00:00,4785074604081152,cf,0.0
2015-02-25T00:00:00,5702797177651200,Water,6106456,2015-01-28T00:00:00,5066549580791808,c.f,0.0
2015-02-25T00:00:00,5702797177651200,Trash,Trash-no usage shown,2015-01-28T00:00:00,5629499534213120,yd,0.0
2015-02-25T00:00:00,5702797177651200,Electricity,39523049,2015-01-28T00:00:00,5910974510923776,kwh,555.0
2015-02-25T00:00:00,5702797177651200,Street Light,Street-Light,2015-01-28T00:00:00,6192449487634432,kwh,0.0
2010-10-06T00:00:00,5704471946461184,Natural Gas,20193729,2010-09-07T00:00:00,5629499534213120,therm,1.0
2013-05-30T00:00:00,5705241014042624,Trash,,2013-05-01T00:00:00,5629499534213120,yd,2.0
2010-03-02T00:00:00,5705718560718848,Street Light,Street-Light,2010-02-03T00:00:00,4785074604081152,kwh,0.0
2010-03-02T00:00:00,5705718560718848,Water,6106456,2010-02-03T00:00:00,5066549580791808,c.f,0.0
2010-03-02T00:00:00,5705718560718848,Electricity,39523049,2010-02-03T00:00:00,5629499534213120,kwh,543.0
2010-03-02T00:00:00,5705718560718848,Trash,Trash-no usage shown,2010-02-03T00:00:00,5910974510923776,yd,0.0
2010-03-02T00:00:00,5705718560718848,Waste Water,,2010-02-03T00:00:00,6192449487634432,cf,0.0
2014-04-08T00:00:00,5706163895140352,Electricity,,2014-03-11T00:00:00,5066549580791808,w,100.0
2014-04-08T00:00:00,5706163895140352,Electricity,ACCT433803-179083,2014-03-11T00:00:00,5629499534213120,kwh,980.0
2012-02-29T00:00:00,5706803308396544,Trash,,2012-02-01T00:00:00,5629499534213120,yd,2.0
2014-07-01T00:00:00,5707648880082944,Electricity,11-30-003 Heat,2014-06-01T00:00:00,5066549580791808,kwh,0.0
2014-07-01T00:00:00,5707648880082944,Electricity,11-30-003,2014-06-01T00:00:00,5629499534213120,kwh,343.0
2014-07-01T00:00:00,5707648880082944,Electricity,12-06-008,2014-06-01T00:00:00,6192449487634432,kwh,90.0
2013-10-31T00:00:00,5707702298738688,Trash,,2013-10-01T00:00:00,5629499534213120,yd,2.0
2012-10-26T00:00:00,5709255063633920,Street Light,Street-Light,2012-09-25T00:00:00,4785074604081152,kwh,0.0
2012-10-26T00:00:00,5709255063633920,Water,6106456,2012-09-25T00:00:00,5066549580791808,c.f,0.0
2012-10-26T00:00:00,5709255063633920,Electricity,39523049,2012-09-25T00:00:00,5629499534213120,kwh,748.0
2012-10-26T00:00:00,5709255063633920,Trash,Trash-no usage shown,2012-09-25T00:00:00,5910974510923776,yd,0.0
2012-10-26T00:00:00,5709255063633920,Waste Water,,2012-09-25T00:00:00,6192449487634432,cf,0.0
2015-05-31T00:00:00,5709436928655360,Electricity,11-30-003 Heat,2015-05-01T00:00:00,5629499534213120,kwh,197.0
2013-04-30T00:00:00,5710239819104256,Trash,,2013-04-01T00:00:00,5629499534213120,yd,2.0
2015-02-11T00:00:00,5710606233501696,Natural Gas,M19951081349,2015-01-13T00:00:00,5629499534213120,therm,150.0
2015-02-28T00:00:00,5710999223009280,Trash,waste,2015-02-01T00:00:00,5629499534213120,yard,2.0
2015-06-02T00:00:00,5711129414205440,Natural Gas,M19700301165,2015-05-01T00:00:00,5066549580791808,therm,1518.0
2015-06-02T00:00:00,5711129414205440,Natural Gas,M19900844585,2015-05-01T00:00:00,5629499534213120,therm,112.0
2012-08-28T00:00:00,5712453606309888,Waste Water,,2012-07-26T00:00:00,4785074604081152,cf,0.0
2012-08-28T00:00:00,5712453606309888,Water,6106456,2012-07-26T00:00:00,5066549580791808,c.f,0.0
2012-08-28T00:00:00,5712453606309888,Trash,Trash-no usage shown,2012-07-26T00:00:00,5629499534213120,yd,0.0
2012-08-28T00:00:00,5712453606309888,Electricity,39523049,2012-07-26T00:00:00,5910974510923776,kwh,961.0
2012-08-28T00:00:00,5712453606309888,Street Light,Street-Light,2012-07-26T00:00:00,6192449487634432,kwh,0.0
2013-01-10T00:00:00,5712536552865792,Electricity,ACCT433803-179084,2012-12-10T00:00:00,5629499534213120,kwh,1003.0
2014-01-10T00:00:00,5713573250596864,Electricity,ACCT433803-179085,2013-12-10T00:00:00,5629499534213120,kwh,8663.0
,5713990399295488,Trash,,2012-10-31T00:00:00,4785074604081152,yard,4.0
,5713990399295488,Trash,,2012-10-31T00:00:00,5066549580791808,lbs,180.0
,5713990399295488,Trash,,2012-10-31T00:00:00,5629499534213120,yard,2.0
,5713990399295488,Trash,,2012-10-31T00:00:00,6192449487634432,lbs,260.0
2014-01-10T00:00:00,5714163003293696,Electricity,ACCT433803-179084,2013-12-10T00:00:00,5629499534213120,kwh,1560.0
2010-01-02T00:00:00,5714315743068160,Electricity,39523049,2009-11-30T00:00:00,4785074604081152,kwh,164.0
2010-01-02T00:00:00,5714315743068160,Water,33608243,2009-11-30T00:00:00,5066549580791808,c.f,140.0
2010-01-02T00:00:00,5714315743068160,Electricity,66230201,2009-11-30T00:00:00,5348024557502464,kwh,482.0
2010-01-02T00:00:00,5714315743068160,Waste Water,,2009-11-30T00:00:00,5629499534213120,cf,164.0
2010-01-02T00:00:00,5714315743068160,Street Light,Street-Light,2009-11-30T00:00:00,5910974510923776,kwh,0.0
2010-01-02T00:00:00,5714315743068160,Trash,Trash-no usage shown,2009-11-30T00:00:00,6192449487634432,yd,0.0
2014-10-01T00:00:00,5715921523965952,Electricity,11-30-003,2014-09-01T00:00:00,5066549580791808,kwh,362.0
2014-10-01T00:00:00,5715921523965952,Electricity,11-30-003 Heat,2014-09-01T00:00:00,5629499534213120,kwh,0.0
2014-10-01T00:00:00,5715921523965952,Electricity,12-06-008,2014-09-01T00:00:00,6192449487634432,kwh,640.0
2014-09-30T00:00:00,5715999101812736,Trash,,2014-09-01T00:00:00,5629499534213120,yd,2.0
2014-05-08T00:00:00,5716646702350336,Electricity,ACCT433803-179085,2014-04-10T00:00:00,5629499534213120,kwh,627.0
2013-06-26T00:00:00,5717271485874176,Street Light,Street-Light,2013-05-23T00:00:00,4785074604081152,kwh,0.0
2013-06-26T00:00:00,5717271485874176,Water,6106456,2013-05-23T00:00:00,5066549580791808,c.f,0.0
2013-06-26T00:00:00,5717271485874176,Electricity,39523049,2013-05-23T00:00:00,5629499534213120,kwh,779.0
2013-06-26T00:00:00,5717271485874176,Trash,Trash-no usage shown,2013-05-23T00:00:00,5910974510923776,yd,0.0
2013-06-26T00:00:00,5717271485874176,Waste Water,,2013-05-23T00:00:00,6192449487634432,cf,0.0
2014-10-24T00:00:00,5717424225648640,Waste Water,,2014-09-24T00:00:00,4785074604081152,cf,0.0
2014-10-24T00:00:00,5717424225648640,Water,6106456,2014-09-24T00:00:00,5066549580791808,c.f,0.0
2014-10-24T00:00:00,5717424225648640,Trash,Trash-no usage shown,2014-09-24T00:00:00,5629499534213120,yd,0.0
2014-10-24T00:00:00,5717424225648640,Electricity,39523049,2014-09-24T00:00:00,5910974510923776,kwh,894.0
2014-10-24T00:00:00,5717424225648640,Street Light,Street-Light,2014-09-24T00:00:00,6192449487634432,kwh,0.0
2014-04-10T00:00:00,5717495361044480,Electricity,ACCT433803-179085,2014-03-11T00:00:00,5629499534213120,kwh,2786.0
2014-12-05T00:00:00,5719238044024832,Electricity,ACCT433803-179083,2014-10-30T00:00:00,5629499534213120,kwh,1160.0
2014-04-22T00:00:00,5719378301550592,Street Light,Street-Light,2014-03-24T00:00:00,4785074604081152,kwh,0.0
2014-04-22T00:00:00,5719378301550592,Water,6106456,2014-03-24T00:00:00,5066549580791808,c.f,0.0
2014-04-22T00:00:00,5719378301550592,Electricity,39523049,2014-03-24T00:00:00,5629499534213120,kwh,392.0
2014-04-22T00:00:00,5719378301550592,Trash,Trash-no usage shown,2014-03-24T00:00:00,5910974510923776,yd,0.0
2014-04-22T00:00:00,5719378301550592,Waste Water,,2014-03-24T00:00:00,6192449487634432,cf,0.0
2012-04-30T00:00:00,5720147234914304,Trash,,2012-04-01T00:00:00,5629499534213120,yd,2.0
2012-06-06T00:00:00,5720605454237696,Natural Gas,20193729,2012-05-07T00:00:00,5629499534213120,therm,13.0
2015-04-16T00:00:00,5720853220163584,Electricity,14042180-demand,2015-03-18T00:00:00,5066549580791808,kw,203.0
2015-04-16T00:00:00,5720853220163584,Electricity,14042180,2015-03-18T00:00:00,5629499534213120,kwh,73200.0
2014-08-12T00:00:00,5720929187397632,Natural Gas,M19951081349,2014-07-14T00:00:00,5629499534213120,therm,0.0
2011-08-09T00:00:00,5722467590995968,Natural Gas,20193729,2011-07-10T00:00:00,5629499534213120,therm,0.0
2014-08-31T00:00:00,5722646637445120,Trash,,2014-08-01T00:00:00,5629499534213120,yd,2.0
2014-11-30T00:00:00,5723348596162560,Trash,Picnic Area,2014-11-01T00:00:00,5629499534213120,yd,4.0
2012-12-28T00:00:00,5723920363683840,Waste Water,,2012-11-27T00:00:00,4785074604081152,cf,0.0
2012-12-28T00:00:00,5723920363683840,Water,6106456,2012-11-27T00:00:00,5066549580791808,c.f,0.0
2012-12-28T00:00:00,5723920363683840,Trash,Trash-no usage shown,2012-11-27T00:00:00,5629499534213120,yd,0.0
2012-12-28T00:00:00,5723920363683840,Electricity,39523049,2012-11-27T00:00:00,5910974510923776,kwh,1421.0
2012-12-28T00:00:00,5723920363683840,Street Light,Street-Light,2012-11-27T00:00:00,6192449487634432,kwh,0.0
2013-05-10T00:00:00,5724160613416960,Electricity,ACCT433803-179085,2013-04-10T00:00:00,5629499534213120,kwh,1721.0
2011-03-09T00:00:00,5724313353191424,Natural Gas,20193729,2011-02-08T00:00:00,5629499534213120,therm,741.0
2012-01-31T00:00:00,5725107787923456,Trash,,2012-01-01T00:00:00,5629499534213120,yd,2.0
2014-09-10T00:00:00,5725851488354304,Electricity,ACCT433803-179084,2014-08-11T00:00:00,5629499534213120,kwh,4716.0
2013-12-03T00:00:00,5726607939469312,Electricity,ACCT433803-179083,2013-11-05T00:00:00,5629499534213120,kwh,960.0
2012-04-08T00:00:00,5727270706610176,Natural Gas,20193729,2012-03-07T00:00:00,5629499534213120,therm,265.0
2015-06-08T00:00:00,5727389891952640,Natural Gas,20193729,2015-05-07T00:00:00,5629499534213120,therm,47.0
2015-06-01T00:00:00,5727517264576512,Electricity,30891-demand,2015-05-01T00:00:00,5066549580791808,kw,96.0
2015-06-01T00:00:00,5727517264576512,Electricity,30891,2015-05-01T00:00:00,5629499534213120,kwh,34560.0
2015-03-14T00:00:00,5728757302165504,Electricity,2819661,2015-02-10T00:00:00,5066549580791808,kwh,11280.0
2015-03-14T00:00:00,5728757302165504,Electricity,2819661-demand,2015-02-10T00:00:00,5629499534213120,kw,34.0
2015-03-14T00:00:00,5728757302165504,Natural Gas,614366,2015-02-10T00:00:00,6192449487634432,therm,5024.0
2013-12-10T00:00:00,5729201025974272,Electricity,ACCT433803-179084,2013-11-12T00:00:00,5629499534213120,kwh,1370.0
2013-07-31T00:00:00,5730082031140864,Trash,,2013-07-01T00:00:00,5629499534213120,yd,2.0
2015-02-28T00:00:00,5730774057746432,Trash,Recycle,2015-02-01T00:00:00,5066549580791808,gallon,96.0
2015-02-28T00:00:00,5730774057746432,Trash,Waste,2015-02-01T00:00:00,5629499534213120,gallon,96.0
2013-12-10T00:00:00,5730827476402176,Electricity,ACCT433803-179085,2013-11-12T00:00:00,5629499534213120,kwh,3424.0
2015-02-24T00:00:00,5732252600238080,Natural Gas,898494,2015-01-25T00:00:00,5629499534213120,therm,295.0
2015-04-13T00:00:00,5732312192909312,Natural Gas,M19951081349,2015-03-12T00:00:00,5629499534213120,therm,76.0
2013-02-28T00:00:00,5732568548769792,Trash,,2013-02-01T00:00:00,5629499534213120,yd,2.0
2014-12-29T00:00:00,5733311175458816,Water,Sewer,2014-11-25T00:00:00,4785074604081152,gallon,0.0
2014-12-29T00:00:00,5733311175458816,Water,Essential,2014-11-25T00:00:00,5066549580791808,gallon,0.0
2014-12-29T00:00:00,5733311175458816,Electricity,,2014-11-25T00:00:00,5629499534213120,kwh,240.0
2014-12-29T00:00:00,5733311175458816,Water,Non-Essential,2014-11-25T00:00:00,6192449487634432,gallon,0.0
2015-06-01T00:00:00,5733679603122176,Electricity,8204,2015-05-01T00:00:00,5629499534213120,kwh,4.0
2014-05-10T00:00:00,5733935958982656,Electricity,2819661,2014-04-12T00:00:00,5066549580791808,kw,42.0
2014-05-10T00:00:00,5733935958982656,Electricity,2819661,2014-04-12T00:00:00,5629499534213120,kwh,6480.0
2014-05-11T00:00:00,5733935958982656,Natural Gas,614366,2014-04-10T00:00:00,6192449487634432,therm,1659.0
2012-07-03T00:00:00,5734055144325120,Electricity,ACCT433803-179083,2012-06-06T00:00:00,5629499534213120,kwh,1070.0
2012-03-27T00:00:00,5734183724908544,Street Light,Street-Light,2012-02-27T00:00:00,4785074604081152,kwh,0.0
2012-03-27T00:00:00,5734183724908544,Water,6106456,2012-02-27T00:00:00,5066549580791808,c.f,0.0
2012-03-27T00:00:00,5734183724908544,Electricity,39523049,2012-02-27T00:00:00,5629499534213120,kwh,521.0
2012-03-27T00:00:00,5734183724908544,Trash,Trash-no usage shown,2012-02-27T00:00:00,5910974510923776,yd,0.0
2012-03-27T00:00:00,5734183724908544,Waste Water,,2012-02-27T00:00:00,6192449487634432,cf,0.0
2013-07-02T00:00:00,5735995932672000,Electricity,,2013-05-30T00:00:00,5066549580791808,w,100.0
2013-07-02T00:00:00,5735995932672000,Electricity,ACCT433803-179083,2013-05-30T00:00:00,5629499534213120,kwh,1330.0
2013-08-21T00:00:00,5736126123868160,Electricity,3565913,2013-07-23T00:00:00,5066549580791808,kw,59.0
2013-08-21T00:00:00,5736126123868160,Electricity,3565913,2013-07-23T00:00:00,5629499534213120,kwh,16800.0
2013-08-21T00:00:00,5736126123868160,Natural Gas,20293093,2013-07-23T00:00:00,6192449487634432,therm,60.0
2014-08-06T00:00:00,5736754531270656,Natural Gas,20193729,2014-07-08T00:00:00,5629499534213120,therm,0.0
2014-07-03T00:00:00,5737664527466496,Electricity,ACCT433803-179083,2014-06-02T00:00:00,5629499534213120,kwh,1020.0
2011-12-06T00:00:00,5739238230327296,Natural Gas,20193729,2011-11-03T00:00:00,5629499534213120,therm,441.0
2012-09-11T00:00:00,5739407210446848,Electricity,ACCT433803-179084,2012-08-09T00:00:00,5629499534213120,kwh,3887.0
2014-07-31T00:00:00,5739719937753088,Trash,Parking Lot,2014-07-01T00:00:00,5629499534213120,yd,2.0
2015-05-28T00:00:00,5740874747084800,Electricity,,2015-04-27T00:00:00,4785074604081152,kwh,100.0
2015-05-28T00:00:00,5740874747084800,Water,Essential,2015-04-27T00:00:00,5066549580791808,gallon,0.0
2015-05-28T00:00:00,5740874747084800,Water,Non-Essential,2015-04-27T00:00:00,5629499534213120,gallon,160.0
2015-05-28T00:00:00,5740874747084800,Water,Sewer,2015-04-27T00:00:00,6192449487634432,gallon,0.0
2014-08-31T00:00:00,5741031244955648,Trash,Parking Lot,2014-08-01T00:00:00,5629499534213120,yd,2.0
2015-04-09T00:00:00,5741830645743616,Electricity,97352019-small electric,2015-03-11T00:00:00,5629499534213120,kwh,625.0
2015-01-13T00:00:00,5742636757417984,Natural Gas,M19951081349,2014-12-11T00:00:00,5629499534213120,therm,210.0
2011-12-31T00:00:00,5742796208078848,Trash,,2011-12-01T00:00:00,5629499534213120,yd,2.0
2014-08-26T00:00:00,5743573328723968,Street Light,Street-Light,2014-07-22T00:00:00,4785074604081152,kwh,0.0
2014-08-26T00:00:00,5743573328723968,Water,6106456,2014-07-22T00:00:00,5066549580791808,c.f,0.0
2014-08-26T00:00:00,5743573328723968,Electricity,39523049,2014-07-22T00:00:00,5629499534213120,kwh,1113.0
2014-08-26T00:00:00,5743573328723968,Trash,Trash-no usage shown,2014-07-22T00:00:00,5910974510923776,yd,0.0
2014-08-26T00:00:00,5743573328723968,Waste Water,,2014-07-22T00:00:00,6192449487634432,cf,0.0
2015-02-24T00:00:00,5744277971795968,Electricity,auto protective lgt,2015-01-24T00:00:00,5066549580791808,kwh,130.0
2015-02-24T00:00:00,5744277971795968,Electricity,3625839,2015-01-24T00:00:00,5629499534213120,kwh,8880.0
2013-11-30T00:00:00,5745060998021120,Trash,,2013-11-01T00:00:00,5629499534213120,yd,2.0
2013-04-01T00:00:00,5745865499082752,Electricity,ACCT433803-179083,2013-03-11T00:00:00,5629499534213120,kwh,640.0
2012-09-11T00:00:00,5746055551385600,Electricity,ACCT433803-179085,2012-08-09T00:00:00,5629499534213120,kwh,600.0
2014-03-10T00:00:00,5746821397741568,Natural Gas,20193729,2014-02-06T00:00:00,5629499534213120,therm,835.0
2015-06-15T00:00:00,5747531812175872,Electricity,14042180,2015-05-14T00:00:00,5066549580791808,kwh,71700.0
2015-06-15T00:00:00,5747531812175872,Electricity,14042180-demand,2015-05-14T00:00:00,5629499534213120,kw,193.0
2014-10-10T00:00:00,5747610597982208,Natural Gas,M19951081349,2014-09-11T00:00:00,5629499534213120,therm,14.0
2013-12-05T00:00:00,5749095851360256,Natural Gas,20193729,2013-11-04T00:00:00,5629499534213120,therm,505.0
